EVENTID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG,Extra_0,Extra_1,Extra_2,Extra_3,Extra_4,Extra_5,Extra_6,Extra_7,Extra_8,Extra_9,Extra_10,Extra_11,Extra_12,Extra_13,Extra_14,Extra_15,Extra_16,Extra_17,Extra_18,Extra_19,Extra_20,Extra_21,Extra_22,Extra_23,Extra_24,Extra_25,Extra_26,Extra_27,Extra_28,Extra_29,Extra_30,Extra_31,Extra_32,Extra_33,Extra_34,Extra_35,Extra_36,Extra_37,Extra_38,Extra_39,Extra_40,Extra_41,Extra_42,Extra_43,Extra_44,Extra_45,Extra_46,Extra_47,Extra_48,Extra_49,Extra_50,Extra_51,Extra_52,Extra_53,Extra_54,Extra_55,Extra_56,Extra_57,Extra_58,Extra_59,Extra_60,Extra_61,Extra_62,Extra_63,Extra_64,Extra_65,Extra_66,Extra_67,Extra_68,Extra_69,Extra_70,Extra_71,Extra_72,Extra_73,Extra_74,Extra_75,Extra_76,Extra_77,Extra_78,Extra_79,Extra_80,Extra_81,Extra_82,Extra_83,Extra_84,Extra_85,Extra_86,Extra_87,Extra_88,Extra_89,Extra_90,Extra_91,Extra_92,Extra_93,Extra_94,Extra_95,Extra_96,Extra_97,Extra_98,Extra_99,Extra_100,Extra_101,Extra_102,Extra_103,Extra_104,Extra_105,Extra_106,Extra_107,Extra_108,Extra_109,Extra_110
601729295,se  ,ISC      ,19-09-2012,06:28:34.29, 22.1657,  93.8065,64.0,TRUE  ,ISC      ,mb    ,4.4,IDC      ,mb    , 3.9,IDC      ,mb1   , 4.1,IDC      ,mb1mx , 3.8,IDC      ,mbtmp , 4.1,IDC      ,ML    , 3.9,IDC      ,MS    , 3.1,IDC      ,Ms1   , 3.2,IDC      ,ms1mx , 2.8,NEIC     ,mb    , 4.6,NDI      ,ML    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603909583,ke  ,NDI      ,20-09-2012,01:38:23.40, 24.1890,  91.7040,12.3,      ,NDI      ,ML    ,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601863885,ke  ,ISC      ,20-09-2012,10:12:20.02, 24.7909,  94.8838,102.4,      ,ISC      ,mb    ,3.5,IDC      ,mb    , 3.2,IDC      ,mb1   , 3.3,IDC      ,mb1mx , 3.0,IDC      ,mbtmp , 3.5,NDI      ,ML    , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601833010,ke  ,ISC      ,21-09-2012,14:20:43.51, 26.0968,  95.0993,97.9,      ,ISC      ,mb    ,3.4,DMN      ,Ml    , 4.9,NDI      ,ML    , 4.0,IDC      ,mb    , 3.6,IDC      ,mb1   , 3.8,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601833020,ke  ,ISC      ,22-09-2012,01:34:21.78, 23.1595,  93.8757,58.0,TRUE  ,ISC      ,mb    ,3.9,DMN      ,Ml    , 4.6,IDC      ,mb    , 3.5,IDC      ,mb1   , 3.6,IDC      ,mb1mx , 3.2,IDC      ,mbtmp , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601864003,ke  ,ISC      ,22-09-2012,17:46:41.76, 27.6278,  96.6470,35.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.7,IDC      ,mb1   , 3.9,IDC      ,mb1mx , 3.6,IDC      ,mbtmp , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601864008,ke  ,ISC      ,22-09-2012,19:27:33.01, 25.5903,  96.8695,10.0,TRUE  ,ISC      ,mb    ,3.7,ISC      ,MS    , 2.9,NDI      ,ML    , 3.7,IDC      ,mb    , 3.6,IDC      ,mb1   , 3.7,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.5,IDC      ,ML    , 3.7,IDC      ,MS    , 3.0,IDC      ,Ms1   , 3.0,IDC      ,ms1mx , 2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601737031,se  ,ISC      ,22-09-2012,20:42:46.39, 25.4751,  96.6834,25.0,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    , 3.9,IDC      ,mb    , 4.0,IDC      ,mb1   , 4.1,IDC      ,mb1mx , 4.1,IDC      ,mbtmp , 4.0,IDC      ,ML    , 4.4,IDC      ,MS    , 3.9,IDC      ,Ms1   , 3.9,IDC      ,ms1mx , 3.8,MOS      ,mb    , 4.6,BJI      ,mb    , 4.4,BJI      ,mB    , 4.6,BJI      ,ML    , 4.6,BJI      ,Ms    , 4.6,BJI      ,Ms7   , 4.3,GCMT     ,MW    , 4.7,NEIC     ,mb    , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603909693,ke  ,NDI      ,22-09-2012,21:26:24.90, 26.8310,  93.1370,28.0,      ,NDI      ,ML    ,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601833024,ke  ,ISC      ,24-09-2012,15:20:00.67, 23.6662,  93.9848,73.0,TRUE  ,ISC      ,mb    ,3.7,DMN      ,Ml    , 4.8,NDI      ,ML    , 3.4,IDC      ,mb    , 3.3,IDC      ,mb1   , 3.5,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601864317,ke  ,ISC      ,27-09-2012,23:05:53.85, 22.2122,  92.8024,35.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.4,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857477,ke  ,ISC      ,29-09-2012,02:43:30.85, 21.8673,  94.4012,97.0,TRUE  ,ISC      ,mb    ,3.8,IDC      ,mb    , 3.7,IDC      ,mb1   , 3.8,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 4.0,IDC      ,MS    , 2.4,IDC      ,Ms1   , 2.6,IDC      ,ms1mx , 2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601777961,fe  ,ISC      ,02-10-2012,18:37:38.83, 26.8419,  92.8456,39.5,      ,ISC      ,mb    ,5.1,ISC      ,MS    , 4.0,MOS      ,mb    , 5.2,BJI      ,mb    , 4.7,BJI      ,mB    , 4.8,BJI      ,ML    , 4.7,BJI      ,Ms    , 4.5,BJI      ,Ms7   , 4.4,IDC      ,mb    , 4.6,IDC      ,mb1   , 4.6,IDC      ,mb1mx , 4.6,IDC      ,mbtmp , 4.8,IDC      ,ML    , 4.9,IDC      ,MS    , 4.0,IDC      ,Ms1   , 4.0,IDC      ,ms1mx , 3.9,NEIC     ,mb    , 5.2,GCMT     ,MW    , 4.9,NDI      ,ML    , 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601906635,se  ,ISC      ,02-10-2012,18:40:42.78, 27.0036,  93.0211,35.0,TRUE  ,ISC      ,mb    ,4.4,NEIC     ,mb    , 4.6,IDC      ,mb    , 3.8,IDC      ,mb1   , 3.9,IDC      ,mb1mx , 3.7,IDC      ,mbtmp , 4.0,IDC      ,ML    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601783764,se  ,ISC      ,02-10-2012,18:51:37.68, 26.8546,  92.9253,35.2,      ,ISC      ,mb    ,4.2,BJI      ,mb    , 4.0,BJI      ,ML    , 3.8,NEIC     ,mb    , 4.5,NDI      ,ML    , 4.4,IDC      ,mb    , 3.4,IDC      ,mb1   , 3.6,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.6,IDC      ,ML    , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606594584,ke  ,NDI      ,02-10-2012,18:57:47.40, 26.9140,  92.9110,24.4,      ,NDI      ,ML    ,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601996865,ke  ,ISC      ,02-10-2012,23:36:07.77, 17.0651,  93.7844,35.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.6,IDC      ,mb1   , 3.8,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.6,IDC      ,ML    , 4.2,IDC      ,MS    , 3.5,IDC      ,Ms1   , 3.5,IDC      ,ms1mx , 2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601997035,ke  ,ISC      ,04-10-2012,13:24:37.62, 19.0046,  95.6337,13.0,TRUE  ,ISC      ,mb    ,4.0,IDC      ,mb    , 4.0,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.6,IDC      ,mbtmp , 4.0,IDC      ,ML    , 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601794687,ke  ,ISC      ,04-10-2012,20:43:36.60, 24.6908,  99.6731,10.0,TRUE  ,ISC      ,MS    ,3.0,IDC      ,mb    , 3.4,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.3,IDC      ,ML    , 3.5,IDC      ,MS    , 3.1,IDC      ,Ms1   , 3.1,IDC      ,ms1mx , 2.7,BJI      ,ML    , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601874139,se  ,ISC      ,10-10-2012,05:29:57.25, 26.1231,  96.4529,58.4,      ,ISC      ,mb    ,4.0,ISC      ,MS    , 3.0,IDC      ,mb    , 3.8,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.8,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.0,IDC      ,MS    , 3.1,IDC      ,Ms1   , 3.2,IDC      ,ms1mx , 2.9,NDI      ,ML    , 3.4,NEIC     ,mb    , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601997827,ke  ,ISC      ,11-10-2012,02:07:34.79, 25.9763,  95.2161,100.0,TRUE  ,ISC      ,mb    ,3.4,NDI      ,ML    , 3.6,IDC      ,mb    , 3.2,IDC      ,mb1   , 3.3,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601997938,ke  ,ISC      ,11-10-2012,23:27:47.37, 25.3710,  96.1493,10.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.6,IDC      ,mb1   , 3.7,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.6,IDC      ,ML    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998040,ke  ,ISC      ,12-10-2012,19:17:37.60, 25.7658,  95.4187,35.0,TRUE  ,NDI      ,ML    ,3.6,IDC      ,mb    , 3.0,IDC      ,mb1   , 3.3,IDC      ,mb1mx , 2.9,IDC      ,mbtmp , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601839923,se  ,ISC      ,12-10-2012,23:16:12.86, 24.6870,  93.5916,10.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.8,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.7,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.1,IDC      ,MS    , 3.5,IDC      ,Ms1   , 3.5,IDC      ,ms1mx , 2.6,NEIC     ,mb    , 4.0,NDI      ,ML    , 4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606594725,ke  ,NDI      ,13-10-2012,09:05:09.30, 26.9730,  92.7290,30.4,      ,NDI      ,ML    ,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998107,ke  ,ISC      ,13-10-2012,11:20:34.41, 24.9337,  95.1623,104.0,      ,ISC      ,mb    ,3.6,NDI      ,ML    , 3.2,IDC      ,mb    , 3.2,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.7,IDC      ,MS    , 3.1,IDC      ,Ms1   , 3.1,IDC      ,ms1mx , 2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998222,ke  ,ISC      ,14-10-2012,14:37:10.76, 24.2261,  94.5765,95.8,      ,IDC      ,mb    ,3.4,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.0,IDC      ,mbtmp , 3.7,NDI      ,ML    , 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998353,ke  ,ISC      ,15-10-2012,15:46:36.00, 21.3878,  93.6392,49.0,TRUE  ,ISC      ,mb    ,3.5,NDI      ,ML    , 3.8,IDC      ,mb    , 3.3,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.2,IDC      ,mbtmp , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998707,ke  ,ISC      ,17-10-2012,21:13:51.87, 24.0407,  94.5174,102.0,      ,ISC      ,mb    ,3.4,IDC      ,mb    , 3.3,IDC      ,mb1   , 3.3,IDC      ,mb1mx , 3.0,IDC      ,mbtmp , 3.6,NDI      ,ML    , 3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601998994,ke  ,ISC      ,20-10-2012,01:31:53.78, 24.0974,  94.1312,91.3,      ,ISC      ,mb    ,4.1,NDI      ,ML    , 3.7,IDC      ,mb    , 3.5,IDC      ,mb1   , 3.6,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601999230,ke  ,ISC      ,22-10-2012,01:28:06.57, 20.9683,  93.0534,35.0,TRUE  ,ISC      ,mb    ,4.0,IDC      ,mb    , 3.5,IDC      ,mb1   , 3.7,IDC      ,mb1mx , 3.5,IDC      ,mbtmp , 3.7,IDC      ,ML    , 4.0,NDI      ,ML    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601999288,ke  ,ISC      ,22-10-2012,15:43:49.82, 24.7681,  94.1730,79.4,      ,ISC      ,mb    ,3.4,NDI      ,ML    , 3.6,IDC      ,mb    , 3.1,IDC      ,mb1   , 3.3,IDC      ,mb1mx , 3.0,IDC      ,mbtmp , 3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601999679,ke  ,ISC      ,26-10-2012,01:50:26.07, 24.1723,  92.8323,47.4,      ,ISC      ,mb    ,3.9,NDI      ,ML    , 3.8,IDC      ,mb    , 3.6,IDC      ,mb1   , 3.9,IDC      ,mb1mx , 3.3,IDC      ,mbtmp , 3.8,IDC      ,ML    , 3.9,IDC      ,MS    , 3.5,IDC      ,Ms1   , 3.5,IDC      ,ms1mx , 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601879532,se  ,ISC      ,26-10-2012,04:42:31.97, 25.0173,  96.4182,21.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.8,IDC      ,mb1   , 3.9,IDC      ,mb1mx , 3.6,IDC      ,mbtmp , 3.8,IDC      ,MS    , 2.7,IDC      ,Ms1   , 2.9,IDC      ,ms1mx , 2.5,NEIC     ,mb    , 4.0,NDI      ,ML    , 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601853318,se  ,ISC      ,28-10-2012,11:04:14.37, 22.9864,  94.5240,105.0,TRUE  ,ISC      ,mb    ,4.2,BJI      ,mb    , 4.5,BJI      ,mB    , 4.8,BJI      ,Ms    , 4.3,BJI      ,Ms7   , 4.0,IDC      ,mb    , 3.9,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.6,IDC      ,mbtmp , 4.2,NEIC     ,mb    , 4.3,NDI      ,ML    , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601874269,se  ,ISC      ,30-10-2012,01:40:24.90, 26.1517,  92.4410,45.8,      ,ISC      ,mb    ,4.2,NDI      ,ML    , 3.9,NEIC     ,mb    , 4.6,IDC      ,mb    , 3.5,IDC      ,mb1   , 3.7,IDC      ,mb1mx , 3.4,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.5,IDC      ,MS    , 2.7,IDC      ,Ms1   , 2.7,IDC      ,ms1mx , 2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601869333,se  ,ISC      ,02-11-2012,21:31:49.18, 24.9450,  94.9053,106.3,      ,ISC      ,mb    ,4.3,NDI      ,ML    , 4.4,BJI      ,mb    , 4.4,BJI      ,mB    , 4.7,BJI      ,Ms    , 4.1,NEIC     ,mb    , 4.5,IDC      ,mb    , 3.9,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.8,IDC      ,mbtmp , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601880398,ke  ,ISC      ,05-11-2012,21:28:18.04, 23.4986,  99.7138,10.0,TRUE  ,BJI      ,ML    ,3.4,BJI      ,Ms    , 3.3,BJI      ,Ms7   , 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602388897,ke  ,IDC      ,06-11-2012,01:18:36.30, 27.1024,  99.5091,0.0,TRUE  ,IDC      ,mb    ,3.4,IDC      ,mb1   , 3.7,IDC      ,mb1mx , 3.3,IDC      ,mbtmp , 3.5,IDC      ,ML    , 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602388920,ke  ,ISC      ,06-11-2012,16:27:31.37, 24.9322,  96.0006,23.0,TRUE  ,ISC      ,mb    ,3.4,IDC      ,mb    , 3.2,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.1,IDC      ,mbtmp , 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602388958,ke  ,IDC      ,07-11-2012,11:06:20.17, 24.6329,  98.0891,0.0,TRUE  ,IDC      ,mb    ,3.2,IDC      ,mb1   , 3.4,IDC      ,mb1mx , 3.3,IDC      ,mbtmp , 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602081148,ke  ,ISC      ,10-11-2012,06:09:54.23, 23.1957,  93.8358,150.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.5,IDC      ,mb1   , 3.6,IDC      ,mb1mx , 3.2,IDC      ,mbtmp , 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601885134,de  ,ISC      ,11-11-2012,01:12:39.15, 22.8908,  95.8480,14.2,      ,ISC      ,mb    ,6.1,ISC      ,MS    , 6.7,IDC      ,mb    , 5.4,IDC      ,mb1   , 5.4,IDC      ,mb1mx , 5.4,IDC      ,mbtmp , 5.4,IDC      ,MS    , 6.5,IDC      ,Ms1   , 6.5,IDC      ,ms1mx , 6.4,BJI      ,mb    , 5.8,BJI      ,mB    , 6.7,BJI      ,ML    , 6.3,BJI      ,Ms    , 7.0,BJI      ,Ms7   , 7.0,MOS      ,mb    , 6.2,MOS      ,MS    , 6.6,NEIC     ,mb    , 6.3,NEIC     ,ME    , 7.1,NEIC     ,MS    , 6.7,NEIC     ,MW    , 6.8,NEIC     ,MW    , 6.8,NDI      ,mb    , 6.3,NDI      ,ML    , 6.2,GCMT     ,MW    , 6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602389190,ke  ,IDC      ,11-11-2012,01:19:44.92, 20.9810,  96.3499,0.0,TRUE  ,IDC      ,mb    ,4.7,IDC      ,mb1   , 4.8,IDC      ,mb1mx , 3.9,IDC      ,mbtmp , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601991681,se  ,ISC      ,11-11-2012,01:21:19.14, 22.9889,  96.1114,32.0,TRUE  ,ISC      ,mb    ,4.8,IDC      ,mb    , 4.5,IDC      ,mb1   , 4.7,IDC      ,mb1mx , 4.4,IDC      ,mbtmp , 4.6,IDC      ,ML    , 4.9,IDC      ,MS    , 6.3,IDC      ,Ms1   , 6.3,IDC      ,ms1mx , 5.0,NEIC     ,mb    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602389191,ke  ,IDC      ,11-11-2012,01:26:39.30, 23.2930,  96.2976,0.0,TRUE  ,IDC      ,mb    ,3.9,IDC      ,mb1   , 4.0,IDC      ,mb1mx , 3.5,IDC      ,mbtmp , 3.9,IDC      ,ML    , 4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601883761,fe  ,ISC      ,11-11-2012,01:30:02.50, 22.8522,  95.8333,32.0,TRUE  ,ISC      ,mb    ,4.8,BJI      ,mb    , 5.0,BJI      ,mB    , 4.7,BJI      ,ML    , 5.2,BJI      ,Ms    , 4.9,BJI      ,Ms7   , 4.7,NEIC     ,mb    , 4.8,MOS      ,mb    , 5.1,NDI      ,mb    , 4.8,NDI      ,ML    , 4.8,IDC      ,mb    , 4.2,IDC      ,mb1   , 4.4,IDC      ,mb1mx , 4.2,IDC      ,mbtmp , 4.4,IDC      ,ML    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601883923,ke  ,ISC      ,11-11-2012,01:31:49.52, 23.3920,  95.9783,35.0,TRUE  ,ISC      ,mb    ,4.2,IDC      ,mb    , 4.1,IDC      ,mb1   , 4.2,IDC      ,mb1mx , 3.9,IDC      ,mbtmp , 4.1,NEIC     ,mb    , 4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602389192,se  ,ISC      ,11-11-2012,01:32:27.22, 22.7184,  95.8525,10.0,TRUE  ,ISC      ,mb    ,4.8,BJI      ,mb    , 5.1,BJI      ,mB    , 4.7,BJI      ,ML    , 5.1,BJI      ,Ms    , 4.9,BJI      ,Ms7   , 4.7,IDC      ,mb    , 4.5,IDC      ,mb1   , 4.6,IDC      ,mb1mx , 4.5,IDC      ,mbtmp , 4.6,IDC      ,MS    , 5.7,IDC      ,Ms1   , 5.7,IDC      ,ms1mx , 4.5,NDI      ,mb    , 4.9,NDI      ,ML    , 4.9,NEIC     ,mb    , 4.9,MOS      ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
